N, WxH, Clock, Param0, Param1, Param2
17, 164x160, 3795667, 0.1, 0.2, 3, asm1
18, 164x160, 3598306, 0.1, 0.2, 3, asm1
19, 164x160, 3596524, 0.1, 0.2, 3, asm1
20, 164x160, 5598085, 0.1, 0.2, 3, asm1
21, 164x160, 8920171, 0.1, 0.2, 3, asm1
22, 164x160, 4968557, 0.1, 0.2, 3, asm1
23, 164x160, 5656720, 0.1, 0.2, 3, asm1
24, 164x160, 3807873, 0.1, 0.2, 3, asm1
25, 164x160, 3707687, 0.1, 0.2, 3, asm1
26, 164x160, 3820281, 0.1, 0.2, 3, asm1
27, 164x160, 4648495, 0.1, 0.2, 3, asm1
28, 164x160, 5148992, 0.1, 0.2, 3, asm1
29, 164x160, 5576250, 0.1, 0.2, 3, asm1
30, 164x160, 5133428, 0.1, 0.2, 3, asm1
31, 164x160, 6969887, 0.1, 0.2, 3, asm1
32, 164x160, 9015371, 0.1, 0.2, 3, asm1
33, 164x160, 9373791, 0.1, 0.2, 3, asm1
34, 164x160, 7123700, 0.1, 0.2, 3, asm1
35, 164x160, 3845833, 0.1, 0.2, 3, asm1
36, 164x160, 4681512, 0.1, 0.2, 3, asm1
37, 164x160, 3879600, 0.1, 0.2, 3, asm1
38, 164x160, 6233800, 0.1, 0.2, 3, asm1
39, 164x160, 6654225, 0.1, 0.2, 3, asm1
40, 164x160, 8709984, 0.1, 0.2, 3, asm1
41, 164x160, 4505361, 0.1, 0.2, 3, asm1
42, 164x160, 3781314, 0.1, 0.2, 3, asm1
43, 164x160, 4881720, 0.1, 0.2, 3, asm1
44, 164x160, 3597512, 0.1, 0.2, 3, asm1
45, 164x160, 4067439, 0.1, 0.2, 3, asm1
46, 164x160, 3848347, 0.1, 0.2, 3, asm1
47, 164x160, 4034556, 0.1, 0.2, 3, asm1
48, 164x160, 3597527, 0.1, 0.2, 3, asm1
49, 164x160, 6992856, 0.1, 0.2, 3, asm1
50, 164x160, 3835632, 0.1, 0.2, 3, asm1
51, 164x160, 6997506, 0.1, 0.2, 3, asm1
52, 164x160, 8650215, 0.1, 0.2, 3, asm1
53, 164x160, 3669472, 0.1, 0.2, 3, asm1
54, 164x160, 3663131, 0.1, 0.2, 3, asm1
55, 164x160, 3824760, 0.1, 0.2, 3, asm1
56, 164x160, 3692801, 0.1, 0.2, 3, asm1
57, 164x160, 3662821, 0.1, 0.2, 3, asm1
58, 164x160, 5142217, 0.1, 0.2, 3, asm1
59, 164x160, 9324400, 0.1, 0.2, 3, asm1
60, 164x160, 4677962, 0.1, 0.2, 3, asm1
61, 164x160, 4737440, 0.1, 0.2, 3, asm1
62, 164x160, 4891328, 0.1, 0.2, 3, asm1
63, 164x160, 3865660, 0.1, 0.2, 3, asm1
64, 164x160, 3598891, 0.1, 0.2, 3, asm1
65, 164x160, 3663832, 0.1, 0.2, 3, asm1
66, 164x160, 3664709, 0.1, 0.2, 3, asm1
67, 164x160, 4850488, 0.1, 0.2, 3, asm1
68, 164x160, 7467336, 0.1, 0.2, 3, asm1
69, 164x160, 8603649, 0.1, 0.2, 3, asm1
70, 164x160, 6196620, 0.1, 0.2, 3, asm1
71, 164x160, 4868060, 0.1, 0.2, 3, asm1
72, 164x160, 3843647, 0.1, 0.2, 3, asm1
73, 164x160, 4694459, 0.1, 0.2, 3, asm1
74, 164x160, 5599410, 0.1, 0.2, 3, asm1
75, 164x160, 6298214, 0.1, 0.2, 3, asm1
76, 164x160, 8948286, 0.1, 0.2, 3, asm1
77, 164x160, 4646975, 0.1, 0.2, 3, asm1
78, 164x160, 3827863, 0.1, 0.2, 3, asm1
79, 164x160, 3754909, 0.1, 0.2, 3, asm1
80, 164x160, 3665718, 0.1, 0.2, 3, asm1
81, 164x160, 3597764, 0.1, 0.2, 3, asm1
82, 164x160, 3662334, 0.1, 0.2, 3, asm1
83, 164x160, 3708932, 0.1, 0.2, 3, asm1
84, 164x160, 3597394, 0.1, 0.2, 3, asm1
85, 164x160, 3704658, 0.1, 0.2, 3, asm1
86, 164x160, 3721459, 0.1, 0.2, 3, asm1
87, 164x160, 9059211, 0.1, 0.2, 3, asm1
88, 164x160, 5577520, 0.1, 0.2, 3, asm1
89, 164x160, 3598154, 0.1, 0.2, 3, asm1
90, 164x160, 3805169, 0.1, 0.2, 3, asm1
91, 164x160, 9356491, 0.1, 0.2, 3, asm1
92, 164x160, 3595418, 0.1, 0.2, 3, asm1
93, 164x160, 8672058, 0.1, 0.2, 3, asm1
94, 164x160, 7486248, 0.1, 0.2, 3, asm1
95, 164x160, 4687237, 0.1, 0.2, 3, asm1
96, 164x160, 5626886, 0.1, 0.2, 3, asm1
97, 164x160, 6243465, 0.1, 0.2, 3, asm1
98, 164x160, 4849656, 0.1, 0.2, 3, asm1
99, 164x160, 7436666, 0.1, 0.2, 3, asm1
100, 164x160, 3846188, 0.1, 0.2, 3, asm1
1, 160x160, 3785648, 0.1, 0.2, 3, asm1
2, 160x160, 3689321, 0.1, 0.2, 3, asm1
3, 160x160, 3481503, 0.1, 0.2, 3, asm1
